duration,file_size,durationSecs,rscore,adult,bulk,impostor,lowpriority,malware,mlx,mlxlog,phish,sn,spam,suspect,unknownsender,engine,overall,msgSizeBytes,detectedSizeBytes,sizeDecodedBytes,structureId,rcpts,sender,filter_score,linecount,sizeBytes,size,timeendpos,timestartpos,isPhish
0.359462,1.0,0.359462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37660.0,37660.0,5120.0,5089.0,1.0
0.396355,1.0,0.396355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79939.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,77650.0,77650.0,2269.0,2238.0,1.0
0.600752,1.0,0.600752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,59314.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,57413.0,57413.0,10184.0,10153.0,1.0
0.529664,1.0,0.529664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91483.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89168.0,89168.0,2400.0,2369.0,1.0
0.595979,1.0,0.595979,1.0,0.0,0.0,0.0,0.0,0.0,3.0,157.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,92758.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,90450.0,90450.0,39.0,8.0,1.0
0.507803,1.0,0.507803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,98683.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,96349.0,96349.0,10251.0,10220.0,1.0
0.375551,1.0,0.375551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14392.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11994.0,11994.0,5182.0,5151.0,1.0
0.432473,1.0,0.432473,1.0,0.0,0.0,0.0,0.0,0.0,2.0,172.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,92362.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,90055.0,90055.0,2259.0,2228.0,1.0
0.348161,1.0,0.348161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14307.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11962.0,11962.0,5303.0,5272.0,1.0
0.284802,1.0,0.284802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14402.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12010.0,12010.0,6794.0,6763.0,1.0
0.202219,3677.0,0.202219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7945.0,3677.0,3677.0,0.0,0.0,0.0,0.0,1.0,5918.0,5918.0,342.0,311.0,1.0
0.313488,1.0,0.313488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23897.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,21479.0,21479.0,39.0,8.0,1.0
0.566784,51576.0,0.566784,1.0,0.0,91.0,0.0,91.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63544.0,51576.0,51576.0,0.0,0.0,0.0,0.0,1.0,60741.0,60741.0,11317.0,11286.0,1.0
0.215743,3677.0,0.215743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7954.0,3677.0,3677.0,0.0,0.0,0.0,0.0,1.0,5927.0,5927.0,83.0,52.0,1.0
0.292875,1.0,0.292875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14423.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12030.0,12030.0,7172.0,7141.0,1.0
0.303397,1.0,0.303397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32477.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,30879.0,30879.0,6315.0,6284.0,1.0
0.19813,3677.0,0.19813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7977.0,3677.0,3677.0,0.0,0.0,0.0,0.0,1.0,5946.0,5946.0,2754.0,2723.0,1.0
0.545725,1.0,0.545725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,187019.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,185178.0,185178.0,10255.0,10224.0,1.0
0.658541,1.0,0.658541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90997.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,88690.0,88690.0,1203.0,1172.0,1.0
0.493117,1.0,0.493117,1.0,0.0,100.0,0.0,100.0,0.0,100.0,-344.0,0.0,1.0,100.0,0.0,1.0,100.0,100.0,58147.0,1.0,1.0,1.0,0.0,0.0,100.0,1.0,55102.0,55102.0,25538.0,25507.0,1.0
0.448862,1.0,0.448862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91492.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89181.0,89181.0,83.0,52.0,1.0
0.314225,3677.0,0.314225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7966.0,3677.0,3677.0,0.0,0.0,0.0,0.0,1.0,5929.0,5929.0,4290.0,4259.0,1.0
0.673191,1.0,0.673191,1.0,0.0,0.0,0.0,0.0,0.0,1.0,224.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,91435.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,89127.0,89127.0,9472.0,9441.0,1.0
0.17743,3677.0,0.17743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7966.0,3677.0,3677.0,0.0,0.0,0.0,0.0,1.0,5934.0,5934.0,2551.0,2520.0,1.0
0.325074,1.0,0.325074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14384.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11992.0,11992.0,3444.0,3413.0,1.0
0.367713,1.0,0.367713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14165.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12161.0,12161.0,4424.0,4393.0,1.0
0.197706,3677.0,0.197706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7972.0,3677.0,3677.0,0.0,0.0,0.0,0.0,1.0,5931.0,5931.0,39.0,8.0,1.0
0.503991,1.0,0.503991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91458.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89138.0,89138.0,10984.0,10953.0,1.0
0.3302,1.0,0.3302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15165.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13367.0,13367.0,3749.0,3718.0,1.0
0.543776,1.0,0.543776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7630.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5626.0,5626.0,684.0,653.0,1.0
0.727444,1.0,0.727444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91338.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89021.0,89021.0,11684.0,11653.0,1.0
0.48499,1.0,0.48499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91466.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89155.0,89155.0,3286.0,3255.0,1.0
0.467682,1.0,0.467682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,224.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,91424.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,89108.0,89108.0,2245.0,2214.0,1.0
0.387297,1.0,0.387297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28534.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25933.0,25933.0,2895.0,2864.0,1.0
0.892514,1.0,0.892514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91391.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89083.0,89083.0,11162.0,11131.0,1.0
0.791805,1.0,0.791805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,29745.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,27093.0,27093.0,174.0,143.0,1.0
0.456898,1.0,0.456898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67126.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,64766.0,64766.0,2642.0,2611.0,1.0
0.49968,1.0,0.49968,1.0,0.0,0.0,0.0,0.0,0.0,3.0,153.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,80324.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,78039.0,78039.0,3239.0,3208.0,1.0
0.452149,1.0,0.452149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,80885.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,78925.0,78925.0,5044.0,5013.0,1.0
0.331420999999999,1.0,0.331420999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7643.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5633.0,5633.0,2778.0,2747.0,1.0
0.263378,1.0,0.263378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5645.0,5645.0,5780.0,5749.0,1.0
0.25466,1.0,0.25466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7627.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5617.0,5617.0,4497.0,4466.0,1.0
0.520415,5058.0,0.520415,1.0,0.0,100.0,0.0,100.0,0.0,0.0,655.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11014.0,5058.0,5058.0,0.0,0.0,0.0,0.0,1.0,9140.0,9140.0,2848.0,2817.0,1.0
0.248277,5058.0,0.248277,1.0,0.0,100.0,0.0,100.0,0.0,0.0,634.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11053.0,5058.0,5058.0,0.0,0.0,0.0,0.0,1.0,9198.0,9198.0,39.0,8.0,1.0
0.174107,1.0,0.174107,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,26.0,0.0,0.0,1.0,100.0,100.0,9143.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7355.0,7355.0,2588.0,2557.0,1.0
0.470293,1.0,0.470293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81726.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79429.0,79429.0,8733.0,8702.0,1.0
1.504864,1.0,1.504864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3828304.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3826696.0,3826696.0,1984.0,1953.0,1.0
0.482115,1.0,0.482115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31346.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,29743.0,29743.0,39.0,8.0,1.0
0.508702,1.0,0.508702,1.0,0.0,0.0,0.0,0.0,0.0,3.0,152.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,80234.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,77944.0,77944.0,2849.0,2818.0,1.0
0.39307,1.0,0.39307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28522.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25923.0,25923.0,4908.0,4877.0,1.0
0.717007,1.0,0.717007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,417936.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,415846.0,415846.0,4230.0,4199.0,1.0
0.351472,1.0,0.351472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28525.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25926.0,25926.0,2580.0,2549.0,1.0
0.430091,1.0,0.430091,1.0,0.0,100.0,0.0,100.0,0.0,0.0,739.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35620.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,33522.0,33522.0,10512.0,10481.0,1.0
0.287069,21530.0,0.287069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31996.0,21530.0,21530.0,0.0,0.0,0.0,0.0,1.0,29714.0,29714.0,3727.0,3696.0,1.0
0.375373,1.0,0.375373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14234.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12217.0,12217.0,5001.0,4970.0,1.0
0.447179,31015.0,0.447179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48118.0,31015.0,31015.0,0.0,0.0,0.0,0.0,1.0,47580.0,47580.0,13448.0,13417.0,1.0
0.5045,1.0,0.5045,1.0,0.0,100.0,0.0,100.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,109607.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,105301.0,105301.0,31467.0,31436.0,1.0
0.407809,1.0,0.407809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28522.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25926.0,25926.0,2457.0,2426.0,1.0
0.444936,1.0,0.444936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60477.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58516.0,58516.0,2021.0,1990.0,1.0
0.328146,13336.0,0.328146,1.0,0.0,0.0,0.0,0.0,0.0,19.0,63.0,0.0,1.0,19.0,0.0,1.0,19.0,19.0,27723.0,13336.0,13336.0,0.0,0.0,0.0,19.0,1.0,25231.0,25231.0,2260.0,2229.0,1.0
0.49074,1.0,0.49074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8359.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6234.0,6234.0,184.0,153.0,1.0
0.282089,1718.0,0.282089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11306.0,1718.0,1718.0,0.0,0.0,0.0,0.0,1.0,9243.0,9243.0,5545.0,5514.0,1.0
0.281213,1162.0,0.281213,16.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3942.0,1162.0,1162.0,0.0,0.0,0.0,0.0,1.0,2315.0,2315.0,3862.0,3831.0,1.0
0.234039,1162.0,0.234039,16.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3972.0,1162.0,1162.0,0.0,0.0,0.0,0.0,1.0,2341.0,2341.0,1495.0,1464.0,1.0
0.334398,16295.0,0.334398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21380.0,16295.0,16295.0,0.0,0.0,0.0,0.0,1.0,18890.0,18890.0,39.0,8.0,1.0
0.341224,1.0,0.341224,1.0,0.0,0.0,0.0,0.0,0.0,12.0,85.0,0.0,1.0,12.0,0.0,1.0,12.0,12.0,5500.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,3837.0,3837.0,4462.0,4431.0,1.0
0.789383,1.0,0.789383,1.0,0.0,97.0,0.0,97.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,151604.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,149350.0,149350.0,36032.0,36001.0,1.0
0.325321,51549.0,0.325321,1.0,0.0,91.0,0.0,91.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63510.0,51549.0,51549.0,0.0,0.0,0.0,0.0,1.0,60709.0,60709.0,10724.0,10693.0,1.0
0.439186,1.0,0.439186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81306.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79008.0,79008.0,12458.0,12427.0,1.0
0.327166,1.0,0.327166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32268.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,30192.0,30192.0,2889.0,2858.0,1.0
0.399413,1.0,0.399413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37811.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,34795.0,34795.0,14961.0,14930.0,1.0
0.129635,1.0,0.129635,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,88.0,0.0,0.0,1.0,100.0,100.0,8790.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7006.0,7006.0,2474.0,2443.0,1.0
0.718647,1.0,0.718647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,385431.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,384934.0,384934.0,4470.0,4439.0,1.0
0.406101,1.0,0.406101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79977.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,77687.0,77687.0,12528.0,12497.0,1.0
0.4345,1.0,0.4345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81324.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79031.0,79031.0,12057.0,12026.0,1.0
0.412455,1.0,0.412455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,287843.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,285682.0,285682.0,2251.0,2220.0,1.0
0.6819,1.0,0.6819,1.0,0.0,1.0,0.0,1.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,151967.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,149724.0,149724.0,38657.0,38626.0,1.0
0.488348,50718.0,0.488348,1.0,0.0,2.0,0.0,2.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69631.0,50718.0,50718.0,0.0,0.0,0.0,0.0,1.0,69100.0,69100.0,1624.0,1593.0,1.0
0.401047,1.0,0.401047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91785.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89477.0,89477.0,10806.0,10775.0,1.0
0.343959,1.0,0.343959,1.0,0.0,0.0,0.0,0.0,0.0,5.0,128.0,0.0,1.0,5.0,0.0,1.0,5.0,5.0,80269.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,77979.0,77979.0,12004.0,11973.0,1.0
0.65972,1.0,0.65972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,118452.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,116324.0,116324.0,8670.0,8639.0,1.0
0.336377,1.0,0.336377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,42264.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,39120.0,39120.0,39.0,8.0,1.0
0.425608,1.0,0.425608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81309.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79020.0,79020.0,3847.0,3816.0,1.0
0.48383,1.0,0.48383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,62403.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,59733.0,59733.0,3565.0,3534.0,1.0
0.404598,1.0,0.404598,1.0,0.0,0.0,0.0,0.0,0.0,4.0,134.0,0.0,1.0,4.0,0.0,1.0,4.0,4.0,80202.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,77908.0,77908.0,39.0,8.0,1.0
0.472506,1.0,0.472506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,98184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,95851.0,95851.0,2364.0,2333.0,1.0
0.284832,1.0,0.284832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16346.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14325.0,14325.0,6519.0,6488.0,1.0
0.34294,51341.0,0.34294,1.0,0.0,91.0,0.0,91.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63292.0,51341.0,51341.0,0.0,0.0,0.0,0.0,1.0,60475.0,60475.0,2698.0,2667.0,1.0
0.379544,1.0,0.379544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81205.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,78915.0,78915.0,567.0,536.0,1.0
0.243608,1.0,0.243608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16326.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14313.0,14313.0,2536.0,2505.0,1.0
0.497956,1.0,0.497956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,130399.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,128515.0,128515.0,2313.0,2282.0,1.0
0.391867,1.0,0.391867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81327.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79037.0,79037.0,39.0,8.0,1.0
0.484431,1.0,0.484431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81690.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79392.0,79392.0,2716.0,2685.0,1.0
0.444938,1.0,0.444938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81308.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79011.0,79011.0,12497.0,12466.0,1.0
0.72568,1.0,0.72568,1.0,0.0,0.0,0.0,0.0,0.0,5.0,125.0,0.0,1.0,5.0,0.0,1.0,5.0,5.0,80362.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,78069.0,78069.0,11544.0,11513.0,1.0
0.332997,1.0,0.332997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17125.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15121.0,15121.0,39.0,8.0,1.0
0.442778,1.0,0.442778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81325.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79032.0,79032.0,9319.0,9288.0,1.0
0.438155,1.0,0.438155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81318.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79025.0,79025.0,2261.0,2230.0,1.0
0.460556,1.0,0.460556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,80190.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,77905.0,77905.0,2534.0,2503.0,1.0
0.276312,1.0,0.276312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,30204.0,30204.0,12118.0,12087.0,1.0
0.510132,1.0,0.510132,1.0,0.0,0.0,0.0,0.0,0.0,4.0,134.0,0.0,1.0,4.0,0.0,1.0,4.0,4.0,80290.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,78000.0,78000.0,11388.0,11357.0,1.0
0.352628,1.0,0.352628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25927.0,25927.0,4782.0,4751.0,1.0
0.62174,1.0,0.62174,1.0,0.0,50.0,0.0,50.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,152280.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,149965.0,149965.0,36305.0,36274.0,1.0
0.171081,1.0,0.171081,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,37.0,0.0,0.0,1.0,100.0,100.0,10847.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9033.0,9033.0,4992.0,4961.0,1.0
0.411563,11177.0,0.411563,16.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14457.0,11177.0,11177.0,0.0,0.0,0.0,0.0,1.0,12591.0,12591.0,3508.0,3477.0,1.0
